id	filename	md5	size	state
1f0a25f2-f4b3-4c04-ac6c-b0d7a1d7dae2	TCGA-06-0686-01Z-00-DX1.fc0b2e05-94e0-4540-b519-6fc0c81e8d6f.svs	c5dd629122a205575e9203dd04a18ab9	69399321	released
12779db9-bb91-43ed-bd35-db7cd6212088	TCGA-06-0743-01Z-00-DX1.efc295e1-bb7b-4706-99e9-01901c3869d2.svs	1d176e4f17fffdcdb0dd9e7216085b14	118925423	released
2e9160e5-0898-4a1a-8528-e807981454bf	TCGA-06-0744-01Z-00-DX1.948cea15-dbea-483c-becb-78166086ec0a.svs	f6133334fe956f0937ba6ae99b0ab0ee	465911123	released
e5a880d8-7114-4aa3-bdb7-6975f1776d47	TCGA-06-0745-01Z-00-DX1.3e0f266b-f1b5-42cb-8633-8cea6ee0ba6e.svs	1998ef9a6a80ba57df9126568f10883f	246458459	released
0878850d-6217-4990-928c-c63e05a5875b	TCGA-06-0747-01Z-00-DX1.d00990ff-e213-4c7b-9643-6eb4b47d4613.svs	4ac27dcfdfd90c628127848499ab8494	209484387	released
81e7b723-33d2-4d76-84a0-7ca91a28d595	TCGA-06-0749-01Z-00-DX1.5831460f-c2ad-46cf-8dd4-d99dbfd0760c.svs	629fe0563b54c26ffdd84c16acfc3dcf	95879375	released
90315717-fd7a-4c6d-abc6-ed9be38ad166	TCGA-06-0750-01Z-00-DX1.c20cc0a5-0514-4b58-a83e-e89b54d7fd59.svs	5cd37b46f44e57203ce4ef6a0b013fc8	172307051	released
db33459f-238f-4f27-8d90-2994401acac9	TCGA-06-0875-01Z-00-DX1.c04e2f8e-868d-455b-88b0-af5ee89bf319.svs	567e6b2070e7ec97bf24ec3a0276f1a9	76470919	released
36b6652b-f57d-4306-9855-0bee44e97f96	TCGA-06-0876-01Z-00-DX1.4268ceff-f46b-4d72-8606-45e79d935325.svs	3e560554cace09daf327760bc73cbeff	102199347	released
a3c2bd42-f652-45d2-b4be-2447ddd49af4	TCGA-06-0877-01Z-00-DX1.b936af27-4f87-44ba-8bb7-8f3f5b994961.svs	f34d4a426820bb18027a09aef05292b6	369116661	released
5d52426b-04bd-4979-92c5-bbd8a7c1ab72	TCGA-06-0878-01Z-00-DX1.75aa3e89-edcb-48c5-b778-7aae2085779f.svs	64d2d56c4a93453ee2f0367bd8e986b4	245908741	released
2ac2daa7-a111-4013-9f17-1371be4655c0	TCGA-06-0879-01Z-00-DX1.644fc888-2c42-49dc-a461-072edd097f79.svs	cb1346d1a0c0019f205f2611b6409dc4	141526577	released
1dbd6018-c079-4d99-95f6-aa9fb0213236	TCGA-06-0881-01Z-00-DX1.0051da3c-d88a-483d-ae4c-90fe378bf0c3.svs	f9e42713a65348eef4f24f71f4eee235	121557943	released
